DAN,Danacord,DACOCD488,5709499488003,"Sauer, Emil von",V2: Complete Piano Music,Oleg Marshev,1,CD,2004,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD489,5709499489000,Various,Rarities of Piano Music 1997,Various,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD490,5709499490006,Couperin; Hanff; Bach,Organ Music in the 17th-19th C.,Hans Helmut Tillmanns,1,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD491-492,5709499491201,"Liszt; Saint-Saens,; Grieg,",Great Danish Pianist,Victor Schioler,2,CD,1998,26.51,26.51,CN41,,,,,,,,,,
DAN,Danacord,DACOCD495-496,5709499495605,Vingsand; Dal; Bolstad,Under Himlens Faeste,Nordiske Spillemaend; Sjoberg,2,CD,1998,26.51,26.51,CN41,,,,,,,,,,
DAN,Danacord,DACOCD497,5709499497005,Kuhlau; Tarp; Massenet; Elgar,T. Jensen 1948 & 51 Recordings,Jensen; Aarhus Civic Orchestra,1,CD,2000,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD498-499,5709499498996,"Nielsen, Carl",Complete Piano Music,Mina Miller,2,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD500,5709499500002,Moller; Schmidt; Madsen,Contemporary Danish Hymns,Rummel; Jensen,1,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD501,5709499501009,Jersild; Lorentzen,Alice in Wonderland; Comics,Aarhus Symphony Orchestra; Rasmussen,1,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD502,5709499502006,"Holmboe, Vagn",Works for Piano,Anker Blyme,1,CD,2000,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD503,5709499503003,"Lumbye, H.C.",Orchestral Music,Jensen; Tivoli Symphony Orchestra,1,CD,2000,13.25,13.25,CN21,,,,,,,,,,
